Date,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-08-01 20:00:00,113328.67,114094.08,112722.58,113297.93,3294.30196,373558787.49975586,628176,1573.88376,178528816.2353568
2025-08-02 00:00:00,113297.92,113921.94,113198.63,113909.86,1422.97261,161699096.2008179,346530,710.60713,80745020.2657174
2025-08-02 04:00:00,113909.87,114063.49,113469.43,113982.49,1674.39001,190562803.0443968,227553,838.67346,95432539.1181906
2025-08-02 08:00:00,113982.49,114040.29,113425.58,113787.12,1135.36227,129100147.2977649,222031,456.36308,51889678.5298969
2025-08-02 12:00:00,113787.11,113787.12,112802.31,112840.71,1922.72871,217838216.012316,320277,761.89323,86333566.2430068
2025-08-02 16:00:00,112840.7,113420.0,112003.0,112229.42,3414.70659,384611629.97070754,639368,1372.4614,154627663.1063482
2025-08-02 20:00:00,112229.42,113058.82,112069.86,112546.35,1937.17409,218070844.80071887,409955,920.01005,103557915.8085714
2025-08-03 00:00:00,112546.35,113740.69,111920.0,113604.2,2106.5441,237947445.47649273,418118,954.66072,107943735.7920451
2025-08-03 04:00:00,113604.2,113720.16,113341.06,113700.0,764.27697,86778251.9467757,130998,368.11441,41801748.6128717
2025-08-03 08:00:00,113700.0,114260.31,113551.0,113862.18,1260.20877,143489089.1139783,156276,725.50976,82603501.5851633
2025-08-03 12:00:00,113862.19,114098.45,113579.69,113959.06,1131.56686,128830422.6483646,251886,558.89691,63627834.5452013
2025-08-03 16:00:00,113959.06,114799.97,113775.55,114313.19,1254.96509,143410319.1586365,246789,702.85838,80315428.0246205
2025-08-03 20:00:00,114313.19,114612.24,114066.56,114208.8,880.19867,100634505.8100063,215214,428.14313,48953972.7356285
2025-08-04 00:00:00,114208.81,115000.0,114107.6,114570.61,1525.00586,174778603.675855,304162,749.69907,85930718.2721314
2025-08-04 04:00:00,114570.61,114778.5,114148.58,114652.97,1221.27307,139739546.2641208,197361,526.28258,60226436.9812663
2025-08-04 08:00:00,114652.98,114750.0,114217.97,114493.09,1188.64494,136090921.963128,247694,515.96378,59076360.9297897
2025-08-04 12:00:00,114493.09,115466.0,114121.0,114826.0,2885.46126,331541729.6781156,530974,1497.28882,172049625.1553743
2025-08-04 16:00:00,114826.01,115720.0,114732.65,114777.62,1843.11618,212273932.3241284,412414,942.51512,108540416.7469034
2025-08-04 20:00:00,114777.62,115340.0,114616.33,115055.03,1004.17785,115514140.157623,261625,483.54414,55619716.7239096
2025-08-05 00:00:00,115055.03,115127.81,114256.85,114256.85,1398.92395,160455069.0429971,287638,652.16816,74827506.7652564
2025-08-05 04:00:00,114256.85,114500.66,113725.72,113969.7,2125.54323,242804599.54892072,261124,882.25638,100789177.3251681
2025-08-05 08:00:00,113969.7,115096.73,113928.87,114827.07,1593.56232,182617724.5458636,317175,877.52425,100547792.8868563
2025-08-05 12:00:00,114827.07,114893.13,112650.0,112934.0,4590.4684,520992544.53318065,1006379,2107.07878,239124723.51650152
2025-08-05 16:00:00,112934.0,113763.27,112815.68,113616.52,1434.52074,162586192.6582227,478510,673.47754,76323722.191653
2025-08-05 20:00:00,113616.51,114228.88,113304.0,114129.75,899.77214,102405616.8174319,230226,430.16243,48957851.4156331
2025-08-06 00:00:00,114129.75,114139.38,113400.0,113509.97,1061.53764,120724616.0697804,286080,408.49037,46459434.2788091
2025-08-06 04:00:00,113509.98,114417.02,113355.13,114227.91,1437.03071,163790419.8922004,302903,717.83329,81849402.0211846
2025-08-06 08:00:00,114227.9,114404.23,113727.57,114226.69,1280.29764,146061959.1246219,269803,657.13818,74963935.3691036
2025-08-06 12:00:00,114226.68,115515.09,113579.9,115413.87,3509.68013,402461313.76963264,704802,1966.03693,225500696.2051932
2025-08-06 16:00:00,115413.87,115716.0,114942.18,115259.99,1727.95909,199297200.14588153,308639,796.77912,91906515.3339394
2025-08-06 20:00:00,115260.0,115260.0,114793.01,114992.27,744.64797,85693223.8568016,154273,325.96959,37513224.4688421
2025-08-07 00:00:00,114992.27,115185.58,114404.22,114546.03,1192.91433,136893563.3905805,198112,576.15563,66121446.950625
2025-08-07 04:00:00,114546.03,114876.79,114259.0,114787.99,1290.96115,147895974.1728116,209354,642.22974,73587812.715447
2025-08-07 08:00:00,114787.99,116828.93,114787.98,116519.53,3698.10885,428983588.28952736,492704,2172.12244,251905570.6636638
2025-08-07 12:00:00,116519.54,116791.11,116035.84,116689.81,2746.73177,319832114.29082847,546103,1392.81119,162191741.7667713
2025-08-07 16:00:00,116689.8,117520.0,115632.31,117461.98,2735.62556,319105083.7385784,558042,1355.20075,158156893.9755317
2025-08-07 20:00:00,117461.99,117621.0,117012.0,117472.01,1804.22097,211743973.9546006,310356,870.21778,102125404.3725932
2025-08-08 00:00:00,117472.02,117630.0,116694.28,116737.35,2393.91974,280094573.21877486,511625,1027.18014,120182644.9818505
2025-08-08 04:00:00,116737.34,116973.3,116401.0,116817.19,1456.27491,169950858.203494,224401,651.58146,76032292.3316351
2025-08-08 08:00:00,116817.2,116914.6,116317.08,116891.51,1108.98011,129319112.1239561,268792,500.07248,58317543.8496795
2025-08-08 12:00:00,116891.51,117271.73,115878.71,116207.69,2540.81848,296106840.90685475,544209,1165.72876,135864534.5182819
2025-08-08 16:00:00,116207.7,116900.0,116006.14,116453.41,1690.79713,196921937.46157408,394422,897.94096,104583069.3822223
2025-08-08 20:00:00,116453.41,116980.0,116319.06,116674.74,854.52241,99806456.8096009,151855,342.40194,39990513.4050809
2025-08-09 00:00:00,116674.74,116750.0,116299.13,116384.01,971.89236,113203432.9672954,135431,363.74375,42373446.3646261
2025-08-09 04:00:00,116384.01,116980.0,116339.45,116756.01,2021.01259,235841895.5656486,278492,1064.09266,124184023.888448
2025-08-09 08:00:00,116756.0,117944.05,116756.0,117110.0,2353.3714,276230205.1416179,354468,1301.13377,152715702.3648177
2025-08-09 12:00:00,117110.0,117238.04,116700.01,116892.47,1382.66437,161718872.4567921,247175,725.1511,84820284.1157838
2025-08-09 16:00:00,116892.48,116947.16,116500.0,116535.69,1202.78039,140321045.5533564,167656,648.16143,75620589.8545725
2025-08-09 20:00:00,116535.68,117021.16,116359.89,116462.25,1582.41033,184522150.0176618,207729,767.57145,89514254.5287465
2025-08-10 00:00:00,116462.25,118500.0,116460.63,118500.0,3892.68324,458141314.9579617,470884,2375.20894,279581483.7681373
2025-08-10 04:00:00,118500.0,118741.77,117466.34,117808.3,2444.0838,288972231.8447777,431454,1147.37239,135694183.5668151
2025-08-10 08:00:00,117808.29,118500.0,117608.01,118330.58,1506.32503,178057964.9020502,346119,810.23724,95770671.9127698
2025-08-10 12:00:00,118330.58,119113.94,118232.0,118815.0,2809.2276,333423155.3863983,437945,1512.40831,179523977.4278102
2025-08-10 16:00:00,118815.0,118944.24,118433.8,118663.08,995.85812,118153752.2499177,213690,508.95628,60381942.8129901
2025-08-10 20:00:00,118663.09,119311.11,118074.99,119294.01,2674.59294,317450328.5307652,416973,1669.25197,198130214.23279953
2025-08-11 00:00:00,119294.27,122164.07,118972.59,121728.99,7626.19257,921251175.8150797,1013671,4168.58541,503187520.3985768
2025-08-11 04:00:00,121729.0,122335.16,121466.08,121537.15,4279.8879,521892702.9301928,571340,1995.64419,243413431.6080896
2025-08-11 08:00:00,121537.14,121823.0,120286.4,120561.54,4216.26732,510604967.3367356,566188,2009.30795,243363090.73219672
2025-08-11 12:00:00,120561.53,120667.54,119382.91,120314.4,5236.26223,628472627.8636091,907593,2755.26055,330700606.76292753
2025-08-11 16:00:00,120314.4,120794.05,118604.17,119089.3,2812.92272,336787744.58204,546834,1178.39313,141139661.1834541
2025-08-11 20:00:00,119089.3,119172.63,118050.11,118686.0,2322.80155,275602312.0134122,416117,1136.23823,134836150.9578321
2025-08-12 00:00:00,118686.0,119275.46,118593.39,118857.7,1894.63528,225356508.4632264,299409,991.91785,117983741.1456276
2025-08-12 04:00:00,118857.7,119158.06,118424.86,118986.72,3135.38397,372768949.6490242,286057,1943.73871,231145984.3374243
2025-08-12 08:00:00,118986.73,119058.43,118207.47,118522.22,2346.379,278386557.9451865,313590,1302.79783,154614971.1155176
2025-08-12 12:00:00,118522.22,119960.0,118285.0,119933.0,4914.05441,585444041.2797805,916587,2630.84115,313496129.45013714
2025-08-12 16:00:00,119933.0,120192.1,119172.62,119665.27,2309.07117,276328760.2588431,537021,1187.53513,142136568.0665555
2025-08-12 20:00:00,119665.27,120324.43,119485.84,120134.08,2120.5851,254477655.989197,385177,1208.22895,144990604.0809095
2025-08-13 00:00:00,120134.09,120192.1,119094.28,119482.01,2361.00135,282270802.47443366,373931,993.87621,118817933.7790387
2025-08-13 04:00:00,119482.01,119820.18,118920.92,119580.4,2324.10298,277456148.0129565,346612,1164.99875,139112413.8088571
2025-08-13 08:00:00,119580.4,120732.94,119446.22,120570.41,3213.18528,386212646.90826064,414155,1742.78544,209457283.68930128
2025-08-13 12:00:00,120570.41,122200.0,120106.02,120920.62,7228.67197,876073760.9301012,1223418,3448.06635,417943044.85693234
2025-08-13 16:00:00,120920.61,122839.47,120920.61,122744.21,4167.90157,508080168.0594111,716576,2589.17326,315617346.5049558
2025-08-13 20:00:00,122744.22,123667.79,122298.2,123306.43,3915.20787,481487822.0022943,638125,1992.36824,245097965.4092294
2025-08-14 00:00:00,123306.44,124474.0,123250.5,123337.14,3481.676316,430716617.8780969,617531,1608.177316,198973024.480327
2025-08-14 04:00:00,123337.14,123428.6,121313.86,121725.31,3755.65744,458788510.1611882,539320,1768.22072,215899266.56434688
2025-08-14 08:00:00,121725.31,122045.9,120694.0,120949.67,3456.28874,419594475.2675027,441000,1710.19796,207713575.627304
2025-08-14 12:00:00,120949.66,121183.06,117632.0,118257.25,11617.06761,1381540969.813379,1687597,5493.20366,653319261.6021305
2025-08-14 16:00:00,118257.26,118535.0,117180.0,117945.92,3545.40524,417837878.032124,703952,1709.97434,201572968.0920664
2025-08-14 20:00:00,117945.92,118516.81,117302.33,118295.09,2124.85224,250649939.956233,361049,1112.30448,131241488.5035588
2025-08-15 00:00:00,118295.09,119077.71,118032.32,118968.91,1883.55436,223413129.6918038,427333,862.49336,102299646.5347293
2025-08-15 04:00:00,118968.91,119216.82,118629.58,118956.45,1732.90691,206149632.5069756,314291,769.91399,91583236.4987601
2025-08-15 08:00:00,118956.45,119144.5,118600.0,119006.01,1129.82607,134389731.2606536,277559,554.91425,66017792.3055536
2025-08-15 12:00:00,119006.01,119130.77,116827.29,117275.22,5128.8936,604073837.8390284,1056138,2121.84638,249971034.612034
2025-08-15 16:00:00,117275.23,117882.35,116803.99,116936.27,2393.46089,280682572.6447502,597487,1156.02326,135609226.0017551
2025-08-15 20:00:00,116936.28,117761.88,116862.5,117342.05,1354.69691,158900425.7418896,222208,676.22584,79318699.8644146
2025-08-16 00:00:00,117342.04,117898.99,117231.14,117429.63,1420.5255,167039941.7073958,275371,694.26476,81634732.5650714
2025-08-16 04:00:00,117429.63,117884.0,117278.0,117596.07,925.25596,108775709.7315916,203205,487.86019,57355488.2760125
2025-08-16 08:00:00,117596.07,117703.92,117143.98,117378.52,1206.0413,141632924.3321713,223925,555.80229,65262409.1123915
2025-08-16 12:00:00,117378.52,117825.0,117327.63,117676.7,1191.50027,140188940.0632462,209982,581.96097,68475509.5915697
2025-08-16 16:00:00,117676.7,117817.65,117629.94,117672.12,817.42683,96233958.5367829,121434,386.26416,45473516.0405804
