buy_t,sell_t,total_trades,win_rate,total_return,avg_return,sharpe,max_dd
-1.25,3.0,1,0.0,-0.05248450986439167,-0.05248450986439167,0.0,0.0
2.0,1.5,9,0.4444444444444444,-0.052669002855538403,-0.005852111428393156,-5.165355072954913,-0.08042922935750296
-1.0,2.0,4,0.25,-0.054360697857085076,-0.013590174464271269,-9.718197002516636,-0.059377569666989705
-0.75,2.0,4,0.25,-0.054360697857085076,-0.013590174464271269,-9.718197002516636,-0.059377569666989705
-3.0,-0.25,173,0.5028901734104047,-0.05437632103716994,-0.0003143139944345083,-0.6217855211815373,-0.14481292682365698
-2.75,-0.25,173,0.5028901734104047,-0.05437632103716994,-0.0003143139944345083,-0.6217855211815373,-0.14481292682365698
-2.25,-0.25,172,0.5058139534883721,-0.05494946793914998,-0.0003194736508090115,-0.6302245349290967,-0.1448129268236572
-2.0,-0.25,172,0.5058139534883721,-0.05494946793914998,-0.0003194736508090115,-0.6302245349290967,-0.1448129268236572
-0.5,2.0,4,0.25,-0.05499610360036596,-0.01374902590009149,-9.863062443962724,-0.059377569666989594
1.25,0.0,32,0.40625,-0.055300189830402274,-0.001728130932200071,-4.0256399648042525,-0.06825006053852656
2.25,0.75,8,0.375,-0.05609821295542304,-0.00701227661942788,-9.864557299899145,-0.05076499348538921
1.75,0.5,14,0.42857142857142855,-0.05676959789220743,-0.004054971278014816,-6.812664971578145,-0.06148559906740669
0.75,-2.0,73,0.3972602739726027,-0.056806816844778014,-0.0007781755732161372,-1.7968776777428062,-0.11336269500017326
0.75,-1.75,73,0.3972602739726027,-0.056806816844778014,-0.0007781755732161372,-1.7968776777428062,-0.11336269500017326
0.75,-1.0,70,0.37142857142857144,-0.05845628266593627,-0.0008350897523705181,-1.7486003607506344,-0.11434547831534769
1.75,1.5,11,0.45454545454545453,-0.058565952061320134,-0.005324177460120012,-5.143588556839887,-0.07520522833822874
2.5,1.5,5,0.4,-0.058587127813984834,-0.011717425562796967,-9.790077377673642,-0.04655480176211457
1.25,-0.5,32,0.40625,-0.05877287542867123,-0.001836652357145976,-4.314814848314562,-0.05572968898016073
-3.0,2.25,3,0.0,-0.059199552945801336,-0.019733184315267112,-20.577742261335715,-0.04168246211539284
-2.75,2.25,3,0.0,-0.059199552945801336,-0.019733184315267112,-20.577742261335715,-0.04168246211539284
-2.5,2.25,3,0.0,-0.059199552945801336,-0.019733184315267112,-20.577742261335715,-0.04168246211539284
-2.25,2.25,3,0.0,-0.059199552945801336,-0.019733184315267112,-20.577742261335715,-0.04168246211539284
-2.0,2.25,3,0.0,-0.059199552945801336,-0.019733184315267112,-20.577742261335715,-0.04168246211539284
-1.75,2.25,3,0.0,-0.059199552945801336,-0.019733184315267112,-20.577742261335715,-0.04168246211539284
-1.5,2.25,3,0.0,-0.059199552945801336,-0.019733184315267112,-20.577742261335715,-0.04168246211539284
-1.25,2.25,3,0.0,-0.059199552945801336,-0.019733184315267112,-20.577742261335715,-0.04168246211539284
0.75,-1.25,73,0.3698630136986301,-0.059773900912562815,-0.0008188205604460659,-1.8635705989519837,-0.116054744851525
2.25,1.0,8,0.375,-0.061877442971840335,-0.007734680371480042,-11.521236523497688,-0.06069061651813368
0.25,-1.5,123,0.3821138211382114,-0.06230880442963139,-0.0005065756457693608,-1.0652068863976278,-0.11867940770889496
-0.25,2.0,4,0.0,-0.06322479911342664,-0.01580619977835666,-12.262533448653482,-0.05951547380466993
0.0,2.0,4,0.0,-0.06322479911342664,-0.01580619977835666,-12.262533448653482,-0.05951547380466993
0.0,-2.25,153,0.39215686274509803,-0.06383026398338683,-0.0004171912678652734,-1.0794965805721246,-0.1277627144601009
1.25,2.0,2,0.0,-0.06429900841906933,-0.03214950420953466,-21.67534793455172,-0.05218682433557664
0.0,-2.5,153,0.39215686274509803,-0.06467813362569391,-0.0004227328995143393,-1.0940398506294542,-0.1277627144601009
2.25,0.5,8,0.375,-0.065127917770408,-0.008140989721301,-12.831135921458241,-0.05923905122529438
2.5,2.0,1,0.0,-0.06571886026290082,-0.06571886026290082,0.0,0.0
2.75,2.0,1,0.0,-0.06571886026290082,-0.06571886026290082,0.0,0.0
3.0,2.0,1,0.0,-0.06571886026290082,-0.06571886026290082,0.0,0.0
1.0,2.0,2,0.0,-0.06633737263504172,-0.03316868631752086,-23.56089103348122,-0.05218682433557664
2.5,1.75,5,0.4,-0.0670520492909526,-0.01341040985819052,-9.986896266590007,-0.06108730857830236
2.0,2.25,1,0.0,-0.06708325505934587,-0.06708325505934587,0.0,0.0
2.0,2.5,1,0.0,-0.06708325505934587,-0.06708325505934587,0.0,0.0
2.0,2.75,1,0.0,-0.06708325505934587,-0.06708325505934587,0.0,0.0
2.0,3.0,1,0.0,-0.06708325505934587,-0.06708325505934587,0.0,0.0
0.75,2.0,3,0.0,-0.06931967046723027,-0.023106556822410088,-16.89566034725539,-0.0669019751068688
0.25,2.0,3,0.0,-0.06961822611983248,-0.023206075373277495,-16.861184806593144,-0.06719589557233252
0.5,2.0,3,0.0,-0.06961822611983248,-0.023206075373277495,-16.861184806593144,-0.06719589557233252
0.0,-3.0,153,0.39215686274509803,-0.07033132648059379,-0.0004596818724221816,-1.1963610450826718,-0.13264214913896866
0.0,-2.75,153,0.39215686274509803,-0.07033132648059379,-0.0004596818724221816,-1.1963610450826718,-0.13264214913896866
-3.0,2.0,5,0.2,-0.0717728556665383,-0.014354571133307658,-11.820570814824844,-0.061901671031339256
-2.75,2.0,5,0.2,-0.0717728556665383,-0.014354571133307658,-11.820570814824844,-0.061901671031339256
-2.5,2.0,5,0.2,-0.0717728556665383,-0.014354571133307658,-11.820570814824844,-0.061901671031339256
-2.25,2.0,5,0.2,-0.0717728556665383,-0.014354571133307658,-11.820570814824844,-0.061901671031339256
-2.0,2.0,5,0.2,-0.0717728556665383,-0.014354571133307658,-11.820570814824844,-0.061901671031339256
-1.75,2.0,5,0.2,-0.0717728556665383,-0.014354571133307658,-11.820570814824844,-0.061901671031339256
-1.5,2.0,5,0.2,-0.0717728556665383,-0.014354571133307658,-11.820570814824844,-0.061901671031339256
-1.25,2.0,5,0.2,-0.0717728556665383,-0.014354571133307658,-11.820570814824844,-0.061901671031339256
-1.75,-1.0,218,0.518348623853211,-0.07233303745840153,-0.00033180292412110794,-0.7965799350211752,-0.1658308426104368
2.5,1.25,6,0.5,-0.07826724090660664,-0.013044540151101106,-8.423863376119906,-0.0730924864293403
1.5,2.0,2,0.0,-0.07925875654854847,-0.039629378274274235,-19.45559623297995,-0.06714657246505584
1.75,2.0,2,0.0,-0.07925875654854847,-0.039629378274274235,-19.45559623297995,-0.06714657246505584
0.0,-2.0,150,0.3933333333333333,-0.0803795856624471,-0.000535863904416314,-1.3780923709030668,-0.14205933100626755
-3.0,1.75,22,0.45454545454545453,-0.08040403498071509,-0.0036547288627597767,-2.1997227084317417,-0.12426582432145095
-2.75,1.75,22,0.45454545454545453,-0.08040403498071509,-0.0036547288627597767,-2.1997227084317417,-0.12426582432145095
-2.5,1.75,22,0.45454545454545453,-0.08124851657673153,-0.003693114389851433,-2.2233164580497182,-0.12426582432145106
1.5,0.75,18,0.3888888888888889,-0.08177178602807575,-0.0045428770015597635,-7.532319996387775,-0.0796173848934173
0.0,-1.75,150,0.3933333333333333,-0.08364675788345158,-0.0005576450525563439,-1.4291161059746644,-0.1448841754875314
2.25,2.0,2,0.0,-0.0854561382390746,-0.0427280691195373,-23.63881273282937,-0.06714657246505584
-2.25,1.75,22,0.45454545454545453,-0.08658510931559817,-0.003935686787072644,-2.366075158568918,-0.12426582432145106
-2.0,1.75,22,0.45454545454545453,-0.08658510931559817,-0.003935686787072644,-2.366075158568918,-0.12426582432145106
0.75,-0.75,68,0.38235294117647056,-0.08664845434685983,-0.0012742419756891152,-2.489839351921519,-0.13535808725350784
-1.75,-1.5,236,0.5,-0.0868026611975281,-0.0003678078864302038,-0.974791708307368,-0.119574320924563
-2.5,-0.5,192,0.5104166666666666,-0.08756592032437965,-0.00045607250168947736,-0.8760346763888146,-0.16370289117167514
-1.0,-3.0,223,0.452914798206278,-0.08864336055365057,-0.00039750385898498016,-1.0794678502216226,-0.13981012897137102
-1.0,-2.75,223,0.452914798206278,-0.08864336055365057,-0.00039750385898498016,-1.0794678502216226,-0.13981012897137102
-1.5,-3.0,237,0.5021097046413502,-0.08887680808350049,-0.00037500762904430586,-0.9988446150947248,-0.14190918833334276
-1.5,-2.75,237,0.5021097046413502,-0.08887680808350049,-0.00037500762904430586,-0.9988446150947248,-0.14190918833334276
2.25,1.5,7,0.2857142857142857,-0.08933315285727236,-0.012761878979610338,-12.966144002174326,-0.07209053548839706
-2.5,0.25,124,0.47580645161290325,-0.08970559747724341,-0.0007234322377197049,-1.3103278937863723,-0.1622544012817675
-3.0,-0.5,193,0.5077720207253886,-0.09005663246911985,-0.00046661467600580235,-0.9000295963550597,-0.1637028911716759
-2.75,-0.5,193,0.5077720207253886,-0.09005663246911985,-0.00046661467600580235,-0.9000295963550597,-0.1637028911716759
-2.25,-0.5,192,0.5104166666666666,-0.0906297793710999,-0.0004720301008911453,-0.9081963455150313,-0.16370289117167436
-2.0,-0.5,192,0.5104166666666666,-0.0906297793710999,-0.0004720301008911453,-0.9081963455150313,-0.16370289117167436
-0.5,1.75,21,0.42857142857142855,-0.09107841482397108,-0.004337067372570051,-2.625809749642564,-0.11157176578283357
1.75,1.75,11,0.36363636363636365,-0.09170497858720925,-0.00833681623520084,-9.036907350068812,-0.08429531462622497
2.0,1.75,9,0.3333333333333333,-0.09178150055624107,-0.010197944506249008,-10.28417827868393,-0.08811528516453948
1.5,0.5,18,0.3888888888888889,-0.09234937128408048,-0.00513052062689336,-9.065407306234043,-0.09454238341710408
-1.75,1.75,22,0.45454545454545453,-0.09235475885593944,-0.0041979435843608835,-2.537645166326236,-0.12426582432145095
-2.25,0.25,124,0.47580645161290325,-0.09502716239569003,-0.0007663480838362099,-1.3819754055796272,-0.16225440128176682
-3.0,0.25,125,0.472,-0.09529849708972643,-0.0007623879767178115,-1.3803993319055123,-0.1622544012817665
-2.75,0.25,125,0.472,-0.09529849708972643,-0.0007623879767178115,-1.3803993319055123,-0.1622544012817665
1.75,1.25,13,0.46153846153846156,-0.09599458653520898,-0.0073841989642468445,-6.5286669744867245,-0.10343687995247408
2.0,1.25,11,0.45454545454545453,-0.09645238300326048,-0.008768398454841862,-7.355189767114011,-0.11409927815270438
-0.75,1.75,21,0.42857142857142855,-0.09654673918252708,-0.004597463770596528,-2.7936835640095685,-0.11604723842876552
2.25,1.75,7,0.2857142857142857,-0.09732036176322795,-0.013902908823318278,-12.49594785551089,-0.07984628866781862
1.0,0.0,45,0.4,-0.09775464404924795,-0.002172325423316621,-4.873734343556775,-0.11605525218514734
-1.25,-3.0,231,0.46320346320346323,-0.10013383510927389,-0.0004334798056678523,-1.1376882587590866,-0.16795847420984567
-1.25,-2.75,231,0.46320346320346323,-0.10013383510927389,-0.0004334798056678523,-1.1376882587590866,-0.16795847420984567
0.75,1.75,16,0.4375,-0.10024725692201712,-0.00626545355762607,-3.2462620992279745,-0.12110772671573777
-0.25,1.75,20,0.4,-0.10058706160072967,-0.005029353080036483,-2.986445618443799,-0.1092006527185726
0.0,1.75,20,0.4,-0.10058706160072967,-0.005029353080036483,-2.986445618443799,-0.1092006527185726
-1.75,-2.0,240,0.4708333333333333,-0.10172404443004081,-0.00042385018512517005,-1.0740302839839726,-0.1644169740888185
-1.75,-1.75,240,0.4708333333333333,-0.10172404443004081,-0.00042385018512517005,-1.0740302839839726,-0.1644169740888185
2.0,2.0,2,0.0,-0.10332665956265638,-0.05166332978132819,-45.07667847965913,-0.06714657246505584
1.0,0.25,43,0.4186046511627907,-0.10335988976737916,-0.0024037183666832363,-5.4585184375908895,-0.12410657403619207
-2.0,0.25,123,0.4715447154471545,-0.10442640102048767,-0.0008489951302478672,-1.530564589895894,-0.16225440128176716
-1.5,1.75,22,0.4090909090909091,-0.10601845380406723,-0.004819020627457601,-2.9103385246168383,-0.13112402488926012
-1.25,-1.75,228,0.4824561403508772,-0.10767274989092909,-0.00047224890303039073,-1.221481550231143,-0.17429387467758017
2.25,1.25,8,0.375,-0.10901326594989419,-0.013626658243736774,-10.389339866054447,-0.1000953251950153
-1.75,1.5,34,0.4411764705882353,-0.10955210514064885,-0.0032221207394308483,-2.0728022484620725,-0.14432610726095274
0.0,-1.5,148,0.3783783783783784,-0.10962042733404598,-0.0007406785630678783,-1.8498781379392375,-0.15857532978698574
-2.5,0.0,151,0.4768211920529801,-0.11016506854598096,-0.0007295699903707349,-1.3514707607721668,-0.17886244421628317
-1.0,-2.5,222,0.45045045045045046,-0.11064049129819431,-0.0004983805914333077,-1.3342591445610597,-0.15864704702403654
-1.0,-2.25,222,0.45045045045045046,-0.11064049129819431,-0.0004983805914333077,-1.3342591445610597,-0.15864704702403654
-1.75,-0.25,167,0.5029940119760479,-0.1109211858164915,-0.000664198717464021,-1.2877988195243428,-0.19142343674062978
-1.5,-2.5,235,0.4978723404255319,-0.11144642662286358,-0.0004742401132887812,-1.2539176343954646,-0.16109957592391122
-1.5,-2.25,235,0.4978723404255319,-0.11144642662286358,-0.0004742401132887812,-1.2539176343954646,-0.16109957592391122
0.5,1.75,17,0.4117647058823529,-0.1118320027447249,-0.006578353102630877,-3.462026214812433,-0.12342589745202148
-1.0,1.75,21,0.42857142857142855,-0.11273772121566958,-0.0053684629150318845,-3.193788320013878,-0.13112402488926023
0.25,1.75,17,0.4117647058823529,-0.11332619897609063,-0.006666246998593566,-3.549801827992629,-0.12342589745202148
-1.25,1.75,22,0.4090909090909091,-0.11471630342361595,-0.00521437742834618,-3.1371184315854923,-0.13112402488926023
-2.25,0.0,150,0.47333333333333333,-0.11493859871266088,-0.0007662573247510725,-1.4171715367597273,-0.1788624442162825
-3.0,0.0,151,0.47019867549668876,-0.11520993340669726,-0.0007629796914350812,-1.415826160283433,-0.1788624442162834
-2.75,0.0,151,0.47019867549668876,-0.11520993340669726,-0.0007629796914350812,-1.415826160283433,-0.1788624442162834
1.5,1.0,18,0.3333333333333333,-0.11567743943278,-0.006426524412932223,-10.244494762924614,-0.12010671854478683
1.25,0.5,30,0.4,-0.11587366826897433,-0.003862455608965811,-6.8934085652871016,-0.12689982026538404
-0.5,1.5,28,0.39285714285714285,-0.11672551031098048,-0.0041687682253921604,-2.4451877244982194,-0.15469689381931984
-1.75,0.25,118,0.4661016949152542,-0.11697701815582628,-0.000991330662337511,-1.7938168154891045,-0.18052364574381097
-2.5,-1.5,240,0.4791666666666667,-0.11818560703492334,-0.0004924400293121806,-1.2665599303960526,-0.14918176594537425
-1.25,-2.0,229,0.4672489082969432,-0.11898630083856525,-0.0005195908333561801,-1.3448967546739004,-0.18360188091664764
-2.5,-1.0,222,0.49099099099099097,-0.11956667953640564,-0.0005385886465603857,-1.29119706637006,-0.19232651575539983
0.25,-1.25,121,0.36363636363636365,-0.1206931021159938,-0.0009974636538511883,-2.0880346484476737,-0.1551256004976711
-3.0,-1.0,223,0.49327354260089684,-0.12198597862463299,-0.0005470223256709999,-1.3197613786928075,-0.19232651575540016
-2.75,-1.0,223,0.49327354260089684,-0.12198597862463299,-0.0005470223256709999,-1.3197613786928075,-0.19232651575540016
-1.0,-2.0,220,0.45454545454545453,-0.12201956382720372,-0.0005546343810327442,-1.4859787159244036,-0.1681228762775936
-1.25,-2.5,230,0.4608695652173913,-0.12213096585381764,-0.0005310041993644245,-1.3757240888917694,-0.1861789840828364
-1.25,-2.25,230,0.4608695652173913,-0.12213096585381764,-0.0005310041993644245,-1.3757240888917694,-0.1861789840828364
-3.0,1.5,36,0.4166666666666667,-0.12255678762810923,-0.0034043552118919232,-2.2483606824856035,-0.16063544680447406
-2.75,1.5,36,0.4166666666666667,-0.12255678762810923,-0.0034043552118919232,-2.2483606824856035,-0.16063544680447406
-2.25,-1.0,222,0.49099099099099097,-0.12263053858312588,-0.0005523898134375039,-1.327278938022549,-0.19232651575539927
-2.0,-1.0,222,0.49099099099099097,-0.12263053858312588,-0.0005523898134375039,-1.327278938022549,-0.19232651575539927
-3.0,-1.5,241,0.4854771784232365,-0.12312338001532025,-0.0005108853942544408,-1.3251300894279028,-0.14918176594537413
-2.75,-1.5,241,0.4854771784232365,-0.12312338001532025,-0.0005108853942544408,-1.3251300894279028,-0.14918176594537413
-1.0,-1.75,219,0.45662100456621,-0.12335957864550655,-0.0005632857472397559,-1.5019639339662483,-0.16926093933233965
-2.5,1.5,36,0.4166666666666667,-0.12340126922412567,-0.003427813034003491,-2.2641968184050283,-0.16063544680447406
0.25,-1.0,115,0.3826086956521739,-0.12407281555961812,-0.0010788940483445054,-2.411175987053774,-0.1365982447075781
-1.5,1.5,32,0.40625,-0.1241031789721215,-0.003878224342878797,-2.525735330211654,-0.15568318253470725
-2.0,0.0,149,0.4697986577181208,-0.12433783733745851,-0.0008344821297816007,-1.5432206099410994,-0.17886244421628328
-1.75,-0.5,186,0.5053763440860215,-0.1248731349974661,-0.000671360940846592,-1.3197376469725741,-0.1913360562002292
-0.25,1.5,27,0.37037037037037035,-0.1262489608602416,-0.004675887439268207,-2.7028681366766127,-0.15588343585956776
-1.75,1.25,47,0.5106382978723404,-0.1283206155594496,-0.0027302258629670127,-2.3044238389853415,-0.1796946382636666
-2.25,1.5,36,0.4166666666666667,-0.1287378619629923,-0.003576051721194231,-2.359620869959723,-0.16063544680447406
-2.0,1.5,36,0.4166666666666667,-0.1287378619629923,-0.003576051721194231,-2.359620869959723,-0.16063544680447406
-2.5,1.25,50,0.52,-0.13002875938829417,-0.0026005751877658835,-2.2475600472651327,-0.18096798800020997
1.0,1.0,29,0.3793103448275862,-0.1300665743709249,-0.004485054288652582,-5.950660501913161,-0.1503073381968073
1.0,1.25,23,0.391304347826087,-0.1300832461997479,-0.0056557933130325175,-4.9861004061061704,-0.1512997472089569
0.0,1.5,27,0.37037037037037035,-0.13027768763291567,-0.004825099541959839,-2.7963360517255116,-0.15923246039519334
-2.25,-1.5,239,0.4811715481171548,-0.13071068022468818,-0.000546906611818779,-1.4082770434602747,-0.1491817659453748
-2.0,-1.5,239,0.4811715481171548,-0.13071068022468818,-0.000546906611818779,-1.4082770434602747,-0.1491817659453748
-1.25,1.5,32,0.40625,-0.13280102859167023,-0.004150032143489695,-2.6937637057595887,-0.16310048538134114
-2.5,0.5,102,0.47058823529411764,-0.13317148748048435,-0.001305602818436121,-1.9887057923123646,-0.19671512432886984
1.0,0.5,39,0.41025641025641024,-0.13451895812384426,-0.0034492040544575452,-6.335536898432599,-0.15120182147899253
-1.75,0.5,98,0.45918367346938777,-0.1353027996223086,-0.0013806408124725368,-2.117611060121308,-0.19413069755586299
-2.25,1.25,50,0.52,-0.1353503243067408,-0.002707006486134816,-2.334651943987928,-0.1809679880002103
-3.0,1.25,51,0.5098039215686274,-0.13562165900077722,-0.002659248215701514,-2.3164672647731095,-0.1809679880002102
-2.75,1.25,51,0.5098039215686274,-0.13562165900077722,-0.002659248215701514,-2.3164672647731095,-0.1809679880002102
-2.5,1.0,62,0.5161290322580645,-0.1363553788232295,-0.002199280303600476,-2.3302269315507917,-0.19432744178964056
-1.0,1.5,29,0.41379310344827586,-0.13636533340580248,-0.004702252876062155,-2.9290611850822508,-0.1739544409376933
-1.5,-1.0,213,0.47417840375586856,-0.13679449276474095,-0.0006422276655621641,-1.5309081926938404,-0.2098531233910339
-1.5,-2.0,234,0.4829059829059829,-0.13685102921332049,-0.0005848334581765833,-1.555129040949396,-0.1820772065938131
-1.5,-1.75,234,0.4829059829059829,-0.13685102921332049,-0.0005848334581765833,-1.555129040949396,-0.1820772065938131
1.25,1.0,24,0.3333333333333333,-0.1378732193212179,-0.005744717471717412,-8.047734266919802,-0.14108067450556694
-2.25,0.5,102,0.47058823529411764,-0.138493052398931,-0.0013577750235189315,-2.0607618053601726,-0.19671512432886973
-3.0,0.5,103,0.46601941747572817,-0.13876438709296737,-0.001347227059155023,-2.0547752084125928,-0.19671512432886984
-2.75,0.5,103,0.46601941747572817,-0.13876438709296737,-0.001347227059155023,-2.0547752084125928,-0.19671512432886984
-0.75,1.5,29,0.3793103448275862,-0.13879241147534283,-0.004785945223287683,-2.858105521925749,-0.17375183935862626
-1.75,1.0,59,0.4915254237288136,-0.1395038356313886,-0.002364471790362519,-2.478487219835847,-0.18471056228782812
-1.75,0.75,79,0.46835443037974683,-0.13991982555632254,-0.001771137032358513,-2.3070689514864022,-0.17110933505551063
-2.25,1.0,62,0.5161290322580645,-0.14167694374167614,-0.0022851119958334862,-2.4147956790991296,-0.1943274417896408
-3.0,1.0,63,0.5079365079365079,-0.14194827843571248,-0.002253147276757341,-2.400213895076784,-0.194327441789641
-2.75,1.0,63,0.5079365079365079,-0.14194827843571248,-0.002253147276757341,-2.400213895076784,-0.194327441789641
-1.5,-0.25,161,0.4906832298136646,-0.1420564115517266,-0.0008823379599486124,-1.6830728005181732,-0.20473138811157576
0.75,-0.5,62,0.3548387096774194,-0.14339832415762002,-0.0023128761960906456,-3.9982202515358054,-0.17697274003404306
-2.5,0.75,81,0.48148148148148145,-0.14412840762801593,-0.0017793630571359992,-2.295061910433968,-0.18699027694775383
-2.0,1.25,49,0.5102040816326531,-0.14474956293153846,-0.0029540727128885397,-2.5294809683045476,-0.1809679880002103
0.5,-2.5,107,0.3177570093457944,-0.14758491366313284,-0.0013792982585339518,-3.237527465016011,-0.18557129937130168
0.5,-2.25,107,0.3177570093457944,-0.14758491366313284,-0.0013792982585339518,-3.237527465016011,-0.18557129937130168
-2.0,0.5,101,0.46534653465346537,-0.14789229102372858,-0.0014642801091458275,-2.2194987567457516,-0.1967151243288694
-3.0,-2.0,246,0.4715447154471545,-0.14815965628323757,-0.0006022750255416161,-1.545274246903493,-0.17657927500251003
-2.75,-2.0,246,0.4715447154471545,-0.14815965628323757,-0.0006022750255416161,-1.545274246903493,-0.17657927500251003
0.25,1.5,24,0.375,-0.14898714277461406,-0.006207797615608919,-3.3728508197837863,-0.17529253765083408
-3.0,-1.75,245,0.47346938775510206,-0.14900922850699228,-0.0006082009326816012,-1.5630554617577321,-0.17657927500251003
-2.75,-1.75,245,0.47346938775510206,-0.14900922850699228,-0.0006082009326816012,-1.5630554617577321,-0.17657927500251003
1.0,1.5,19,0.3684210526315789,-0.14920095205367256,-0.007852681687035398,-4.948991632323469,-0.17470062643054574
-2.25,0.75,81,0.48148148148148145,-0.14944997254646258,-0.001845061389462501,-2.372418591246034,-0.1869902769477534
-3.0,0.75,82,0.47560975609756095,-0.14972130724049892,-0.0018258696004938894,-2.3622056016273927,-0.1869902769477534
-2.75,0.75,82,0.47560975609756095,-0.14972130724049892,-0.0018258696004938894,-2.3622056016273927,-0.1869902769477534
-1.75,0.0,143,0.4755244755244755,-0.1505106266463522,-0.0010525218646598056,-1.9152192975594156,-0.21431984236267343
1.5,1.25,16,0.375,-0.15060907646410368,-0.00941306727900648,-8.970712338671936,-0.1515778019826619
-2.0,1.0,61,0.5081967213114754,-0.15107618236647372,-0.0024766587273192414,-2.6047518205303843,-0.1943274417896409
0.75,1.5,21,0.38095238095238093,-0.15297021296705143,-0.007284295855573878,-3.704351492293837,-0.17235089569729467
0.5,-3.0,107,0.32710280373831774,-0.15324787091238062,-0.0014322230926390712,-3.3915933404894716,-0.19012734359366357
0.5,-2.75,107,0.32710280373831774,-0.15324787091238062,-0.0014322230926390712,-3.3915933404894716,-0.19012734359366357
-1.5,0.25,111,0.45045045045045046,-0.1553383336550844,-0.0013994444473431028,-2.4773304889176266,-0.19215447682634745
-2.5,-2.0,245,0.4530612244897959,-0.15567955136810202,-0.0006354267402779674,-1.6538150643732925,-0.2099919118039889
-1.5,1.25,44,0.4772727272727273,-0.1560788352074592,-0.0035472462547149817,-3.048909441902896,-0.18640753822565248
0.75,-0.25,60,0.38333333333333336,-0.15650930821851686,-0.0026084884703086145,-5.010209337837664,-0.18601720890795714
-2.5,-1.75,244,0.45491803278688525,-0.15652912359185672,-0.0006415128016059702,-1.6726107757171746,-0.21062407759063606
0.25,-0.5,98,0.35714285714285715,-0.1574935065610329,-0.0016070765975615602,-2.841850728444353,-0.18132952371134436
0.25,-0.25,93,0.3870967741935484,-0.1582612068420198,-0.0017017334069034387,-2.9604217594340754,-0.20184263024621152
1.25,0.75,28,0.32142857142857145,-0.15858935659270754,-0.005663905592596698,-8.717660792236977,-0.14396399399577353
-2.0,0.75,80,0.475,-0.15884921117126016,-0.001985615139640752,-2.5463835072576813,-0.1869902769477534
-1.5,1.0,55,0.4727272727272727,-0.15916991879425554,-0.002893998523531919,-3.1100853441183522,-0.18483461476035845
-1.5,0.75,75,0.4533333333333333,-0.15930807102056255,-0.002124107613607501,-2.8339418690778646,-0.1712354570579394
-0.5,-3.0,193,0.40414507772020725,-0.15961369380290708,-0.0008270139575280159,-2.083369078038947,-0.2339201704906202
-0.5,-2.75,193,0.40414507772020725,-0.15961369380290708,-0.0008270139575280159,-2.083369078038947,-0.2339201704906202
0.5,-2.0,103,0.3300970873786408,-0.16013986224688345,-0.0015547559441444995,-3.619306831371032,-0.19568994165661902
0.5,1.5,24,0.375,-0.16177739932845628,-0.006740724972019011,-3.592293655979524,-0.18629761132123468
0.5,-1.75,103,0.3300970873786408,-0.16340703446788793,-0.0015864760627950284,-3.6795559829169044,-0.19833820267471625
-1.25,1.25,43,0.46511627906976744,-0.16576631693638616,-0.0038550306264275853,-3.262968355783372,-0.19434866663882078
-1.25,-0.25,157,0.4713375796178344,-0.16729003893438543,-0.0010655416492636016,-2.014444646201905,-0.22233242102865547
0.0,-1.25,146,0.363013698630137,-0.16800472502040842,-0.0011507172946603316,-2.870935872963523,-0.1997665684041824
-2.25,-2.0,244,0.45491803278688525,-0.1682046245578669,-0.0006893632154010938,-1.7966244589608675,-0.20999191180398968
-2.0,-2.0,244,0.45491803278688525,-0.1682046245578669,-0.0006893632154010938,-1.7966244589608675,-0.20999191180398968
-2.25,-1.75,243,0.4567901234567901,-0.16905419678162156,-0.0006956962830519406,-1.8163830952828446,-0.21062407759063673
-2.0,-1.75,243,0.4567901234567901,-0.16905419678162156,-0.0006956962830519406,-1.8163830952828446,-0.21062407759063673
1.25,1.25,22,0.36363636363636365,-0.16914602100297277,-0.0076884555001351254,-7.319191615292962,-0.16894470385796678
-0.25,-2.25,173,0.3872832369942196,-0.16996178165618117,-0.0009824380442553825,-2.430681734095677,-0.22740321037604538
-1.75,-0.75,211,0.5118483412322274,-0.1704583018667111,-0.0008078592505531332,-1.8176526710543381,-0.22748239219363475
-1.5,0.5,92,0.44565217391304346,-0.17049623626867755,-0.0018532199594421472,-2.792440680224447,-0.20556840369911977
1.0,1.75,15,0.4,-0.1728379710357222,-0.011522531402381481,-7.459698632013793,-0.17247468436216606
0.25,-0.75,110,0.38181818181818183,-0.17401763375969945,-0.0015819784887245404,-3.2946021065369315,-0.17161886031628515
-0.5,-2.5,192,0.4010416666666667,-0.17448005388020305,-0.0009087502806260575,-2.258580878523381,-0.24532729047350454
-0.5,-2.25,192,0.4010416666666667,-0.17448005388020305,-0.0009087502806260575,-2.258580878523381,-0.24532729047350454
-1.25,1.0,54,0.4444444444444444,-0.17642217730403928,-0.003267077357482209,-3.467928993551551,-0.1988665875186546
-1.5,-0.5,179,0.4860335195530726,-0.17769601944024277,-0.0009927151924035908,-1.9105200511282403,-0.2217767962929712
-1.5,0.0,137,0.46715328467153283,-0.1781923025929959,-0.0013006737415547146,-2.3293560778598446,-0.22454429764170847
1.5,1.5,14,0.35714285714285715,-0.1789509487088808,-0.012782210622062916,-8.40702578362013,-0.18402783988548177
-1.25,0.25,108,0.4351851851851852,-0.1791536761414556,-0.0016588303346431075,-2.9206858281799017,-0.2124769481534451
