Date,open,high,low,close,open_binned,high_binned,low_binned,close_binned,volume_binned,quote_asset_volume_binned,num_trades_binned,taker_buy_base_asset_volume_binned,taker_buy_quote_asset_volume_binned,MA_20_binned,EMA_20_binned,BBL_20_2.0_binned,BBM_20_2.0_binned,BBU_20_2.0_binned,BBB_20_2.0_binned,BBP_20_2.0_binned,RSI_14_binned,MACD_12_26_9_binned,MACDs_12_26_9_binned,MACDh_12_26_9_binned,ATR_14_binned,Return_binned,High_Low_binned,Open_Close_binned,UpperShadow_binned,LowerShadow_binned,Hour_binned,Weekday_binned,Volume_MA20_binned,Volume_Change_binned,VWAP_binned,VWAP_20_binned
2025-08-04 20:00:00,114777.62,115340.0,114616.33,115055.03,4,4,4,4,0,0,3,0,0,0.0,4,4.0,0.0,0.0,4.0,4.0,4.0,4,4,4,2.0,3.0,2,3,2,2,4,0,0.0,0.0,0,0.0
2025-08-05 00:00:00,115055.03,115127.81,114256.85,114256.85,4,3,4,1,3,3,3,2,2,1.0,4,4.0,1.0,0.0,2.0,2.0,4.0,4,4,2,1.0,0.0,3,0,0,0,0,1,0.0,3.0,0,0.0
2025-08-05 04:00:00,114256.85,114500.66,113725.72,113969.7,1,0,0,0,4,4,2,4,4,2.0,2,4.0,2.0,0.0,1.0,1.0,4.0,4,4,1,0.0,0.0,2,0,1,3,0,1,0.0,3.0,0,0.0
2025-08-05 08:00:00,113969.7,115096.73,113928.87,114827.07,1,3,3,3,3,3,3,4,4,0.0,4,0.0,0.0,2.0,4.0,4.0,4.0,2,0,4,0.0,4.0,4,4,4,0,1,0,1.0,1.0,4,1.0
2025-08-05 12:00:00,114827.07,114893.13,112650.0,112934.0,3,2,0,0,4,4,4,4,4,0.0,2,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0.0,0.0,4,0,0,2,2,0,4.0,4.0,4,0.0
2025-08-05 16:00:00,112934.0,113763.27,112815.68,113616.52,0,0,0,0,2,2,4,2,2,0.0,1,0.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0.0,3.0,3,3,2,0,3,0,4.0,0.0,4,0.0
2025-08-05 20:00:00,113616.51,114228.88,113304.0,114129.75,0,0,0,1,0,0,1,0,0,1.0,1,1.0,1.0,1.0,2.0,2.0,3.0,1,1,0,1.0,3.0,2,3,1,3,4,0,4.0,1.0,3,0.0
2025-08-06 00:00:00,114129.75,114139.38,113400.0,113509.97,1,0,1,0,0,0,2,0,0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1,0,0,0,0,3,0.0,3.0,3,1.0
2025-08-06 04:00:00,113509.98,114417.02,113355.13,114227.91,0,1,1,2,3,3,2,3,3,2.0,0,2.0,2.0,0.0,1.0,1.0,2.0,1,2,1,2.0,4.0,3,4,3,1,0,3,0.0,3.0,2,2.0
2025-08-06 08:00:00,114227.9,114404.23,113727.57,114226.69,2,1,2,1,1,1,1,2,2,2.0,0,3.0,2.0,0.0,1.0,1.0,0.0,2,2,2,2.0,2.0,0,2,3,4,1,3,0.0,2.0,2,2.0
2025-08-06 12:00:00,114226.68,115515.09,113579.9,115413.87,2,4,2,4,4,4,4,4,4,3.0,2,2.0,3.0,1.0,4.0,4.0,4.0,3,3,3,4.0,4.0,4,4,2,4,2,3,1.0,4.0,1,3.0
2025-08-06 16:00:00,115413.87,115716.0,114942.18,115259.99,4,4,4,4,4,4,3,3,3,3.0,3,3.0,3.0,2.0,4.0,4.0,4.0,3,3,4,4.0,1.0,1,1,4,4,3,3,3.0,0.0,1,3.0
2025-08-06 20:00:00,115260.0,115260.0,114793.01,114992.27,4,4,4,4,0,0,0,0,0,4.0,3,4.0,4.0,4.0,3.0,3.0,3.0,4,4,4,4.0,1.0,0,1,0,2,4,3,2.0,0.0,0,4.0
2025-08-07 00:00:00,114992.27,115185.58,114404.22,114546.03,4,3,4,2,1,1,0,1,1,4.0,4,4.0,4.0,4.0,2.0,2.0,2.0,4,4,3,3.0,0.0,2,0,4,1,0,6,2.0,4.0,0,4.0
2025-08-07 04:00:00,114546.03,114876.79,114259.0,114787.99,3,2,3,3,2,2,0,1,1,4.0,4,4.0,4.0,4.0,3.0,3.0,1.0,4,4,2,3.0,2.0,0,2,1,3,0,6,3.0,2.0,0,4.0
2025-08-07 08:00:00,114787.99,116828.93,114787.98,116519.53,0,0,0,1,4,4,3,4,4,0.0,0,3.0,0.0,0.0,4.0,4.0,0.0,0,0,2,4.0,4.0,4,4,4,0,1,0,0.0,4.0,0,0.0
2025-08-07 12:00:00,116519.54,116791.11,116035.84,116689.81,1,0,1,2,4,4,4,4,4,0.0,0,3.0,0.0,0.0,4.0,4.0,1.0,0,0,3,4.0,2.0,2,2,1,4,2,0,1.0,1.0,0,0.0
2025-08-07 16:00:00,116689.8,117520.0,115632.31,117461.98,2,4,0,4,4,4,4,4,4,0.0,0,2.0,0.0,0.0,4.0,4.0,1.0,0,0,4,4.0,4.0,4,4,0,4,3,0,4.0,2.0,0,0.0
2025-08-07 20:00:00,117461.99,117621.0,117012.0,117472.01,4,4,4,4,2,2,2,1,1,1.0,1,1.0,1.0,1.0,3.0,3.0,4.0,3,1,4,3.0,1.0,1,1,1,3,4,0,2.0,0.0,1,1.0
2025-08-08 00:00:00,117472.02,117630.0,116694.28,116737.35,4,4,4,2,3,3,3,2,2,1.0,1,0.0,1.0,1.0,3.0,3.0,4.0,4,1,4,2.0,0.0,3,0,2,0,0,3,2.0,3.0,1,1.0
2025-08-08 04:00:00,116737.34,116973.3,116401.0,116817.19,3,2,4,3,1,1,0,1,1,2.0,2,0.0,2.0,2.0,2.0,2.0,3.0,4,2,3,1.0,2.0,0,2,2,3,0,3,3.0,0.0,2,2.0
2025-08-08 08:00:00,116817.2,116914.6,116317.08,116891.51,3,1,2,4,0,0,1,0,0,2.0,2,0.0,2.0,2.0,2.0,2.0,4.0,4,2,2,1.0,1.0,0,1,0,4,1,3,3.0,2.0,2,2.0
2025-08-08 12:00:00,116891.51,117271.73,115878.71,116207.69,4,3,0,0,3,3,4,3,3,3.0,3,1.0,3.0,3.0,0.0,0.0,2.0,3,3,1,2.0,0.0,4,0,4,2,2,3,4.0,4.0,3,3.0
2025-08-08 16:00:00,116207.7,116900.0,116006.14,116453.41,0,1,1,0,1,1,2,2,2,3.0,3,2.0,3.0,4.0,0.0,0.0,3.0,2,3,1,3.0,3.0,3,3,4,2,3,3,4.0,1.0,3,3.0
2025-08-08 20:00:00,116453.41,116980.0,116319.06,116674.74,1,2,3,1,0,0,0,0,0,4.0,4,4.0,4.0,4.0,1.0,1.0,0.0,2,4,0,0.0,3.0,2,3,3,1,4,3,0.0,0.0,4,4.0
2025-08-09 00:00:00,116674.74,116750.0,116299.13,116384.01,2,0,2,0,0,0,0,0,0,4.0,4,4.0,4.0,3.0,0.0,0.0,0.0,1,4,0,0.0,0.0,0,0,0,1,0,6,0.0,3.0,4,4.0
2025-08-09 04:00:00,116384.01,116980.0,116339.45,116756.01,0,2,3,3,2,2,1,3,3,4.0,4,4.0,4.0,4.0,1.0,1.0,2.0,1,4,0,0.0,4.0,1,4,3,0,0,6,1.0,4.0,4,4.0
2025-08-09 08:00:00,116756.0,117944.05,116756.0,117110.0,0,1,1,1,2,2,2,2,2,0.0,0,0.0,0.0,1.0,1.0,1.0,3.0,1,0,1,4.0,2.0,3,2,4,0,1,5,1.0,2.0,0,0.0
2025-08-09 12:00:00,117110.0,117238.04,116700.01,116892.47,1,0,1,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,3.0,0.0,0,0,1,2,2,5,0.0,0.0,0,0.0
2025-08-09 16:00:00,116892.48,116947.16,116500.0,116535.69,1,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3,5,0.0,2.0,0,0.0
2025-08-09 20:00:00,116535.68,117021.16,116359.89,116462.25,0,0,0,0,1,1,0,1,1,1.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1,2,4,2,4,5,0.0,3.0,1,1.0
2025-08-10 00:00:00,116462.25,118500.0,116460.63,118500.0,0,1,0,2,4,4,4,4,4,1.0,1,1.0,1.0,1.0,3.0,3.0,1.0,1,1,1,0.0,4.0,4,4,0,0,0,6,1.0,4.0,1,1.0
2025-08-10 04:00:00,118500.0,118741.77,117466.34,117808.3,3,2,2,1,2,2,3,2,2,2.0,2,3.0,2.0,2.0,1.0,1.0,0.0,2,2,2,1.0,0.0,4,0,2,4,0,6,3.0,1.0,2,2.0
2025-08-10 08:00:00,117808.29,118500.0,117608.01,118330.58,2,1,2,2,1,1,1,1,1,2.0,2,3.0,2.0,2.0,2.0,2.0,1.0,2,2,2,1.0,3.0,2,3,2,3,1,6,3.0,1.0,2,2.0
2025-08-10 12:00:00,118330.58,119113.94,118232.0,118815.0,2,3,3,3,3,3,3,3,3,3.0,3,4.0,3.0,3.0,4.0,4.0,2.0,3,3,3,3.0,3.0,2,3,3,1,2,6,4.0,3.0,3,3.0
2025-08-10 16:00:00,118815.0,118944.24,118433.8,118663.08,4,3,4,3,0,0,0,0,0,3.0,3,4.0,3.0,3.0,2.0,2.0,2.0,3,3,3,2.0,1.0,0,1,1,3,3,6,2.0,0.0,3,3.0
2025-08-10 20:00:00,118663.09,119311.11,118074.99,119294.01,3,4,3,4,3,3,2,3,3,4.0,4,4.0,4.0,4.0,3.0,3.0,4.0,4,4,4,2.0,4.0,3,4,0,4,4,6,2.0,4.0,4,4.0
2025-08-11 00:00:00,119294.27,122164.07,118972.59,121728.99,4,4,4,4,4,4,4,4,4,4.0,4,2.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4.0,4.0,4,4,3,4,0,0,4.0,4.0,4,4.0
2025-08-11 04:00:00,121729.0,122335.16,121466.08,121537.15,4,4,4,4,4,4,4,4,4,4.0,4,0.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4.0,1.0,1,1,4,1,0,0,4.0,0.0,4,4.0
2025-08-11 08:00:00,121537.14,121823.0,120286.4,120561.54,4,4,4,4,4,4,4,4,4,0.0,0,0.0,0.0,0.0,4.0,4.0,4.0,4,2,4,0.0,0.0,4,0,4,1,1,0,0.0,3.0,0,0.0
2025-08-11 12:00:00,120561.53,120667.54,119382.91,120314.4,4,4,4,4,4,4,4,4,4,0.0,0,0.0,0.0,0.0,4.0,4.0,4.0,4,3,4,0.0,2.0,3,2,1,4,2,0,0.0,4.0,0,0.0
2025-08-11 16:00:00,120314.4,120794.05,118604.17,119089.3,4,4,2,1,3,3,3,1,1,0.0,0,0.0,0.0,2.0,3.0,3.0,2.0,4,4,4,1.0,0.0,4,0,4,3,3,0,1.0,0.0,0,0.0
2025-08-11 20:00:00,119089.3,119172.63,118050.11,118686.0,1,0,0,0,1,0,2,0,0,1.0,1,1.0,1.0,2.0,1.0,1.0,2.0,3,4,3,3.0,1.0,3,1,1,4,4,0,0.0,1.0,1,1.0
2025-08-12 00:00:00,118686.0,119275.46,118593.39,118857.7,0,1,1,0,0,0,0,0,0,1.0,1,1.0,1.0,3.0,1.0,1.0,3.0,3,4,3,4.0,4.0,0,4,4,0,0,3,1.0,1.0,1,1.0
2025-08-12 04:00:00,118857.7,119158.06,118424.86,118986.72,0,0,1,1,3,3,0,3,3,2.0,2,2.0,2.0,3.0,2.0,2.0,4.0,2,3,0,4.0,3.0,0,3,2,2,0,3,2.0,4.0,2,2.0
2025-08-12 08:00:00,118986.73,119058.43,118207.47,118522.22,1,0,0,0,2,2,0,3,3,2.0,2,2.0,2.0,1.0,0.0,0.0,0.0,1,2,0,0.0,1.0,1,1,0,1,1,3,2.0,0.0,2,2.0
2025-08-12 12:00:00,118522.22,119960.0,118285.0,119933.0,0,2,0,3,4,4,4,4,4,3.0,3,3.0,3.0,4.0,4.0,4.0,3.0,2,1,0,1.0,4.0,4,4,0,0,2,3,3.0,4.0,3,3.0
2025-08-12 16:00:00,119933.0,120192.1,119172.62,119665.27,3,2,3,3,0,1,3,2,2,3.0,3,3.0,3.0,4.0,2.0,2.0,1.0,0,1,1,2.0,2.0,2,2,3,3,3,3,3.0,0.0,3,3.0
2025-08-12 20:00:00,119665.27,120324.43,119485.84,120134.08,2,3,4,4,0,0,2,2,2,4.0,4,4.0,4.0,4.0,3.0,3.0,1.0,1,0,2,2.0,4.0,0,4,2,0,4,3,4.0,2.0,4,4.0
2025-08-13 00:00:00,120134.09,120192.1,119094.28,119482.01,3,2,3,2,2,2,1,0,0,4.0,4,4.0,4.0,1.0,0.0,0.0,0.0,0,0,2,4.0,0.0,2,0,0,2,0,6,4.0,3.0,4,4.0
2025-08-13 04:00:00,119482.01,119820.18,118920.92,119580.4,2,1,2,2,1,1,1,1,1,4.0,4,4.0,4.0,0.0,0.0,0.0,0.0,0,0,1,3.0,3.0,1,3,3,4,0,6,4.0,2.0,4,4.0
2025-08-13 08:00:00,119580.4,120732.94,119446.22,120570.41,1,1,2,2,1,1,0,2,2,0.0,0,3.0,0.0,0.0,3.0,3.0,0.0,1,1,2,0.0,4.0,1,4,1,0,1,0,0.0,4.0,0,0.0
2025-08-13 12:00:00,120570.41,122200.0,120106.02,120920.62,2,3,2,2,4,4,4,4,4,0.0,0,4.0,0.0,0.0,3.0,3.0,1.0,2,1,2,0.0,2.0,4,3,4,3,2,0,0.0,4.0,0,0.0
2025-08-13 16:00:00,120920.61,122839.47,120920.61,122744.21,2,3,3,4,4,4,4,4,4,0.0,0,4.0,0.0,0.0,4.0,4.0,3.0,3,2,3,1.0,4.0,3,4,0,0,3,0,0.0,0.0,0,0.0
2025-08-13 20:00:00,122744.22,123667.79,122298.2,123306.43,4,4,4,4,3,3,3,3,3,2.0,2,2.0,2.0,1.0,4.0,4.0,4.0,4,2,4,1.0,3.0,3,3,4,3,4,0,1.0,3.0,1,3.0
2025-08-14 00:00:00,123306.44,124474.0,123250.5,123337.14,4,4,4,4,2,2,2,1,1,4.0,4,2.0,4.0,2.0,4.0,4.0,4.0,4,3,4,0.0,2.0,1,2,4,0,0,3,3.0,1.0,1,4.0
2025-08-14 04:00:00,123337.14,123428.6,121313.86,121725.31,4,4,4,3,3,3,2,3,3,4.0,4,3.0,4.0,4.0,2.0,2.0,4.0,4,4,4,2.0,0.0,4,0,0,2,0,3,4.0,3.0,2,4.0
2025-08-14 08:00:00,121725.31,122045.9,120694.0,120949.67,3,2,3,3,1,2,1,2,2,4.0,4,4.0,4.0,4.0,2.0,2.0,3.0,3,4,3,2.0,0.0,2,0,3,1,1,3,1.0,2.0,2,4.0
2025-08-14 12:00:00,120949.66,121183.06,117632.0,118257.25,3,2,0,0,4,4,4,4,4,3.0,3,1.0,3.0,1.0,0.0,0.0,2.0,2,4,1,3.0,0.0,4,0,2,4,2,3,4.0,4.0,3,3.0
2025-08-14 16:00:00,118257.26,118535.0,117180.0,117945.92,0,0,0,0,2,1,3,1,1,3.0,3,1.0,3.0,3.0,0.0,0.0,2.0,1,3,1,4.0,1.0,2,1,3,4,3,3,4.0,0.0,3,2.0
2025-08-14 20:00:00,117945.92,118516.81,117302.33,118295.09,0,0,0,0,0,0,0,0,0,1.0,2,0.0,1.0,3.0,0.0,0.0,0.0,0,0,0,4.0,3.0,0,2,1,4,4,3,3.0,0.0,4,1.0
2025-08-15 00:00:00,118295.09,119077.71,118032.32,118968.91,0,0,1,1,0,0,1,0,0,1.0,1,0.0,1.0,4.0,1.0,1.0,1.0,0,0,0,4.0,4.0,0,4,0,1,0,6,2.0,1.0,4,1.0
2025-08-15 04:00:00,118968.91,119216.82,118629.58,118956.45,1,1,1,1,0,0,0,0,0,2.0,1,0.0,2.0,2.0,1.0,1.0,0.0,0,0,0,3.0,1.0,0,1,2,2,0,6,2.0,2.0,4,2.0
2025-08-15 08:00:00,118956.45,119144.5,118600.0,119006.01,4,4,4,4,2,2,4,1,2,4.0,4,4.0,4.0,1.0,4.0,4.0,4.0,4,4,1,3.0,2.0,1,2,1,4,1,0,4.0,1.0,4,4.0
2025-08-15 12:00:00,119006.01,119130.77,116827.29,117275.22,4,4,0,0,4,4,4,4,4,4.0,4,4.0,4.0,1.0,0.0,0.0,3.0,4,4,0,4.0,0.0,4,0,1,4,2,0,4.0,4.0,4,4.0
2025-08-15 16:00:00,117275.23,117882.35,116803.99,116936.27,0,2,0,0,4,4,4,4,4,4.0,4,4.0,4.0,2.0,0.0,0.0,2.0,4,4,0,4.0,0.0,4,0,4,2,3,0,4.0,0.0,4,4.0
